ID,Age,Gender,IPD(mm),Viewing_Condition,Distance1(cm),Distance2(cm),Spatial_Freq(cpd),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,1,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,4
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,2,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,3,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,4,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,5,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,6,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,7,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,8,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,9,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,10,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,11,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,12,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,13,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,14,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,15,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,60,150,2,-143,-165,0.5499999999999999,16,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,17,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,18,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,19,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,20,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,21,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,22,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,4
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,23,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,24,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,1
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,25,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,4
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,26,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,27,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,28,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,4
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,29,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,30,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,2
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,31,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,8,-143,-165,0.55,32,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,1
0,23,Male,60,Binocular,60,150,2,-143,-165,0.55,33,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,2
0,23,Male,60,Binocular,60,150,2,-143,-165,0.55,34,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Binocular,60,150,2,-143,-165,0.55,35,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,60,150,2,-143,-165,0.55,36,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,3
0,23,Male,60,Binocular,60,150,2,-143,-165,0.55,37,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
